"RECORDID","NIDIDFULL","NIDID","DAM_NAME","OTHER_DAM_NAME","OTHERSTRUCTUREID","LATITUDE","LONGITUDE","LOC_FLAG","STATE","COUNTY","RIVER","COMID","GNIS_NAME","FTYPE","STRM_ORDR","STATUSFLAG","HUC_2","HUC_12","MTRL","PRMRY_MTRL","CORE_MTRL","FND_MTRL","CNST_TYPE","HYD_HT","DAM_HT","STR_HT","MAX_HT","DAM_LEN","DAM_VOL","GATE","NUM_LOCKS","LOCKS","SPLLWYCONT","DISTTOSUB","CAP_MWA","GEN_MWHA","CF_A","REG_FERC","DLYSOLGEN","DLYWINDGEN","MULTI_PRPS","PRPS_PRMRY","PRPS_GEN","HYD_HD_A","FED_OP","FED_OP_OWN","MAX_STRG","NORM_STRG","MAX_DISCHA","UM_DAM_CT","UMDAMCTLEN","TOTUDAM_CT","DM_DAM_CT","TOTMSDAMCT","DISTTOUDAM","DISTTODDAM","PERCDISUS","DMDAMCTLEN","OWNER_TYPE","OWNER_GEN","FEDOWNNAME","HUC12_POP","CULTURE","RCRTN","AGE","MOD_AGE","FEMA_HZRD","HH_DAM_CT","FED_REG","PLTCLPRTY","NERCREG","NERCSUBREG","FFSHDLYTRP","CTDVBTRMP","CTUDVBTRMP","CTFISHCOLD","CTFISHSALT","CTWWPAD","DOM_WD","Q_EROM","MNANNAVGQ","MAXDLYQ","MINDLYQ","PERC10Q","PERC20Q","PERC30Q","PERC40Q","PERC50Q","PERC60Q","PERC70Q","PERC80Q","PERC90Q","DRNG_AREA","W_AREA","C_AREA","W_ELEV","C_ELEV","SRFC_AREA","W_RUNOFF","C_RUNOFF","W_HYDREG","C_HYDREG","W_HYDCON","C_HYDCON","DAM_STRG","W_HPRECIP","C_HPRECIP","W_HMNTEMP","C_HMNTEMP","W_HMAXTEMP","C_HMAXTEMP","W_HMINTEMP","C_HMINTEMP","CLIM_PRES","CLIM_PRESD","CLIM_FUT","CLIM_FUTD","ECOREGION","CTOCNSTRG","CTINLDSTRG","CTOCNCLPD","CTOCNEEL","CTOCNSALM","CTINLDSALM","CTOTRINLD","FISHPSSREQ","PROT_MGMT","PROT_TYPE","PROTSTATUS","ACCESS","BIODIV_LIM","WSR","CERADENS","W_IMPERV","C_IMPERV","W_RDDENS","C_RDDENS","W_HIURBAN","C_HIURBAN","W_CROP","C_CROP","W_WETLD","C_WETLD","W_FOREST","C_FOREST","NPDESDENSW","NPDESDENSC","TRI_DENSW","TRI_DENSC","SF_DENSW","SF_DENSC","IMP303DTOT","IMP303DBIO","IMP303DNUT","IMP303D_T","IMP303DPH","IMP303DSED","IMP303D","W_CHEMREG","C_CHEMREG","W_SEDREG","C_SEDREG","AGN_RUNOFF","AGP_RUNOFF","AG_RUNOFF","AG_EROSION","LITH","MMI_10PCT","W_CLAY","C_CLAY","W_SAND","C_SAND","W_OM","C_OM","W_PERM","C_PERM","W_RCKDEP","C_RCKDEP","W_KF","C_KF","Owner","Federally Regulated","Owner Type","Potential Capacity (MW)","Distance to Substation (km)","Community","Environmental","Grid","Industry","Batteries","H2 Feasibility","PSH Feasibility","Critical Habitat","Protected Land","Impaired Stream","Retail Price of Electricity (cents/kWh)","Wholesale Price of Electricity ($/MWh)","Financial Incentives","Regulatory Policies"
14876,"IA00005","IA00005","MISSISSIPPI RIVER DAM 13","LAKE CLINTON","-99999",41.89841307,-90.1568673,"Coordinates based on update from 2012 NPD Resource Assessment","Iowa","WHITESIDE","MISSISSIPPI RIVER",14804289,"Mississippi River","ArtificialPath",8,"-99999",7,70600051203,"Concrete-Earth","Concrete","Concrete-Earth-Metal","Soil","Gravity",3.3528,-99999,13.4112,13.4112,4386.072,217095.39225,"Some type of gate/control structure reported",1,"Dam includes at least one lock","Uncontrolled spillway",2.38553147193721,66.09972836,324200.9786,55.99000942,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",3.7295099914,3100153.75,"Single purpose","Navigation","Navigation",3.3528,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",236828160,0,9542.777301504,30,2,1139,15,45,0,47.6177,22.205,0.6293,"Federal","Federal","USACE",720.073440249,"-99999","Dam has no recreational purposes reported",102,102,"High",0,"Dam is under federal regulatory authority","D","RELIABILITYFIRST CORPORATION (RFC)","RFC",7008.00390244,4,-99999,1,-99999,-99999,0.047512,51289,1615.286,8523.808,331.6669,3013.387,2296.204,1819.411,1495.09,1276.6,1112.695,957.4922,810.7593,669.1576,221444.1,219501.5,1.4724,353.7102,177.5749,117.7758,216.9043,274.3869,0.9194763,0.9944835,0.9370632,0.9439655,0,786.8541,888.8736,6.402178,9.578914,12.13538,15.13323,-16.81222,-10.8,"Dfa","Cold, no dry season, hot summer","Dfa","Cold, no dry season, hot summer","TUNDRA",0,1,0,1,0,1,1,45.16,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.305280148983,6.459298,6.880734,1.555349,1.162274,0.2147229,0.4889976,37.14904,0,15.2119,6.845966,25.63708,0.3056235,0.0005740279,0,0.00708879,0,0.0004874682,0,9.55666498037,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.8997647,0.9365188,0.9572574,0.9949884,4.7061782403,5.60753437344,81.252802388,9.55060414277,"Dolostone",3.805,17.25293,23.43,41.58244,19.40336,5.107185,1.89,10.17632,3.72,145.2921,152.4,0.2475013,0.08569071,"USACE - ROCK ISLAND DISTRICT","YES","FEDERAL","66.1","2.39","0.07","0.2","0.38","0.25","MEDIUM","MEDIUM","LOW","NO","NO","NO","8.97","45.37","1","6"
14877,"IA00006","IA00006","MISSISSIPPI RIVER DAM 14","POOL 14","-99999",41.57318634,-90.3987089,"Coordinates based on update from 2012 NPD Resource Assessment","Iowa","SCOTT","MISSISSIPPI RIVER",14804465,"Mississippi River","ArtificialPath",8,"-99999",7,70801010404,"Concrete-Earth","Concrete","Earth-Concrete-Metal","Rock","Gravity",3.3528,-99999,11.8872,11.8872,875.9952,97538.104125,"Some type of gate/control structure reported",2,"Dam includes at least one lock","Controlled spillway",4.25853416645883,60.17084401,295121.4323,55.99000942,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",3.89755000489,3200348,"Single purpose","Navigation","Navigation",3.3528,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",101145360,0,9740.995227648,30,2,1157,15,45,47.0506,0.0027,21.453,0.6421,"Federal","Federal","USACE",8196.65111544,"-99999","Dam has no recreational purposes reported",84,84,"Significant",2,"Dam is under federal regulatory authority","D","MIDWEST RELIABILITY ORGANIZATION (MRO)","MRO US",6786.66952133,5,-99999,-99999,-99999,-99999,0.581323,56074,1674.86,7729.493,273.7949,3142.315,2393.739,1872.168,1572.078,1338.797,1160.593,999.513,854.1177,695.4918,228955.1,226998.1,0.5319,351.1433,176.5287,42.28969,218.9346,269,0.9176406,0.9953215,0.9356328,0.9019608,32584.9922982,791.2807,909.3759,6.476883,10.19904,12.20672,15.52834,-16.672,-10.37191,"Dfa","Cold, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TUNDRA",0,2,0,1,0,0,1,45.16,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.397646874189,6.465155,8.571429,1.55499,2.99253,0.2126967,0.3384095,38.45061,0,14.85766,2.538071,24.94464,7.952623,0.0005903132,0,0.00710138,0,0.0004978015,0,14.2649003802,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.8980471,0.9290015,0.9565,0.9774844,8.04078168676,5.13604128752,84.4016749339,8.09004780086,"Dolostone",3.838,17.44177,23.57918,41.15786,17.3849,4.998792,1.908178,10.07988,3.700237,145.4727,152.4,0.2481861,0.02697124,"USACE - ROCK ISLAND DISTRICT","YES","FEDERAL","60.17","4.26","0.17","0.13","0.45","0.24","MEDIUM","MEDIUM","LOW","NO","NO","NO","8.97","45.37","5","5"
14878,"IA00007","IA00007","MISSISSIPPI RIVER DAM 15","POOL 15","-99999",41.5183,-90.5683,"-99999","Iowa","ROCK ISLAND","MISSISSIPPI RIVER",14804519,"Mississippi River","ArtificialPath",8,"Hydropower confirmed by NID2019",7,70801010406,"Concrete","Concrete","Concrete-Metal","Rock","Gravity",4.8768,-99999,12.4968,12.4968,489.5088,472455.997695,"Some type of gate/control structure reported",2,"Dam includes at least one lock","Controlled spillway",0.846983995704727,87.66038919,429950.087,55.99000942,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",3.88307999935,3203186.5,"Multiple purposes","Navigation","Navigation",4.8768,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",37004400,0,9769.31207424,33,2,1161,12,45,0,41.7638,21.7326,0.5175,"Federal","Federal","USACE",99777.3532616,"-99999","Dam has no recreational purposes reported",83,83,"Significant",4,"Dam is under federal regulatory authority","D","MIDWEST RELIABILITY ORGANIZATION (MRO)","MRO US",8290.63259983,8,-99999,-99999,-99999,-99999,7.469622,56130,1678.138,7743.908,259.6035,3152.188,2397.221,1876.286,1578.23,1341.47,1162.243,1002.375,855.8386,695.3986,229214.1,227356.5,8.2548,350.9237,188.5787,15.13526,219.0136,269,0.9176137,0.9449596,0.9355505,0.8743479,52135.9997152,791.4743,913.0107,6.482419,10.27988,12.2116,15.56252,-16.66217,-10.21911,"Dfa","Cold, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TUNDRA",0,2,0,1,0,0,1,45.16,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.303664147854,6.478992,7.472193,1.562643,16.03557,0.2193855,9.725251,38.45583,0.02180549,14.83575,0.08722198,24.91147,0.2180549,0.0006069763,0,0.007252927,0,0.0005146104,0,22.4323217806,0,0,0,0,0,"Dam is located on a stream listed as impaired",0.8979735,0.8674899,0.956451,0.9083609,2.30972246745,1.79312751164,101.357501765,3.26333136142,"Dolostone",3.839,17.45811,25.09418,41.10403,12.90948,4.993401,1.208041,10.06996,4.33013,145.4829,150.8791,0.248262,0.3115089,"USACE - ROCK ISLAND DISTRICT","YES","FEDERAL","87.66","0.85","0.17","0.2","0.46","0.25","MEDIUM","MEDIUM","LOW","NO","NO","YES","8.97","45.37","5","5"
14879,"IA00008","IA00008","MISSISSIPPI RIVER DAM 16","POOL 16","-99999",41.42700207,-91.01030184,"Coordinates based on update from 2012 NPD Resource Assessment","Iowa","ROCK ISLAND","MISSISSIPPI RIVER",14807039,"Mississippi River","ArtificialPath",8,"-99999",7,70801010605,"Concrete-Earth","Concrete","Concrete-Earth-Metal","Soil","Gravity",2.7432,-99999,10.3632,10.3632,1341.12,104553.660805,"Some type of gate/control structure reported",1,"Dam includes at least one lock","Uncontrolled spillway",3.11957532931174,55.30446813,271253.1978,55.99000942,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",3.86579999879,3192923.25,"Single purpose","Navigation","Navigation",2.7432,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",108546240,0,10732.084858368,34,2,1288,11,45,0,30.5294,20.3794,0.4836,"Federal","Federal","USACE",11472.5444769,"-99999","Dam has no recreational purposes reported",82,82,"Significant",4,"Dam is under federal regulatory authority","D","MIDWEST RELIABILITY ORGANIZATION (MRO)","MRO US",10733.5805788,5,-99999,-99999,-99999,-99999,0.754395,63510,1944.217,8147.312,320.0624,3614.915,2765.311,2177.146,1822.93,1583.089,1366.372,1194.768,1029.13,837.9727,257445,256163.3,2.2311,340.7767,169.3289,48.75252,224.9766,269,0.9123454,0.9800708,0.9314217,0.9494082,32617.0000032,804.1119,940.2153,6.72773,10.67768,12.43533,16.04747,-16.1258,-10.01662,"Dfa","Cold, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TUNDRA",0,2,0,1,0,0,1,45.16,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.402023106813,6.553839,7.604278,1.608306,6.664441,0.2509941,0.4840662,41.23764,0,13.77663,12.58572,23.05336,0.4437273,0.0007300032,0,0.009002072,0,0.0007534258,0,24.4903802655,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.8931787,0.9117325,0.9534157,0.9689178,19.7468243225,7.0848078573,127.326888764,15.8595935698,"Dolostone",3.792,18.10069,28.42147,39.10312,11.83333,4.81695,2.13151,9.715822,3.160799,145.2907,152.1937,0.2540961,0.1120573,"","YES","FEDERAL","55.3","3.12","0.19","0.19","0.45","0.24","MEDIUM","MEDIUM","LOW","NO","NO","NO","8.97","45.37","5","5"
14880,"IA00009","IA00009","MISSISSIPPI RIVER DAM 17","POOL 17","-99999",41.19141067,-91.0591101,"Coordinates based on update from 2012 NPD Resource Assessment","Iowa","MERCER","MISSISSIPPI RIVER",14807107,"Mississippi River","ArtificialPath",8,"-99999",7,70801010705,"Concrete-Earth","Concrete","Concrete-Earth-Metal","Soil","Gravity",2.4384,-99999,14.3256,14.3256,1069.848,139206.351625,"Some type of gate/control structure reported",1,"Dam includes at least one lock","Uncontrolled spillway",10.5671340851626,49.25617349,241587.9769,55.99000942,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",3.9219399974,3099115.75,"Single purpose","Navigation","Navigation",2.4384,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",61674000,0,10477.23323904,35,2,1294,10,45,0,45.1442,20.4611,0.4456,"Federal","Federal","USACE",903.309448603,"-99999","Dam has no recreational purposes reported",82,82,"Significant",3,"Dam is under federal regulatory authority","D","SERC RELIABILITY CORPORATION (SERC)","GATEWAY",13542.9777241,9,-99999,2,-99999,-99999,0.068043,63586,1948.348,8191.504,323.0502,3630.648,2770.677,2185.152,1826.424,1586.393,1370.597,1198.171,1032.045,837.9528,257963,256658.1,3.6144,340.4997,165.1877,33.6375,225.0611,269,0.912322,0.9970967,0.9314278,0.9958732,41.999994712,804.3621,915.609,6.734852,10.78688,12.44184,16.1004,-16.11419,-9.711056,"Dfa","Cold, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TUNDRA",0,2,0,1,0,0,1,45.16,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.315407931805,6.555902,10,1.608929,0.07698173,0.25197,0.0249004,41.25664,0,13.76242,44.19821,23.03472,0.1494024,0.0007480769,0,0.009078225,0,0.0007519732,0,28.9766252687,0,0,0,0,0,"Dam is located on a stream listed as impaired",0.8931316,0.933868,0.9533946,0.9977796,24.3060401028,11.126098767,151.403303328,29.7891336401,"Shale",3.839,18.11378,29.23942,39.06044,10.35749,4.810314,2.489993,9.712245,2.904442,145.303,152.4,0.2541705,0.1962102,"USACE - ROCK ISLAND DISTRICT","YES","FEDERAL","49.26","10.57","0.05","0.19","0.4","0.24","MEDIUM","MEDIUM","LOW","NO","NO","YES","8.97","45.37","1","6"
14881,"IA00010","IA00010","MISSISSIPPI RIVER DAM 18","POOL 18","-99999",40.881599,-91.024002,"-99999","Iowa","HENDERSON","MISSISSIPPI RIVER",6965741,"Mississippi River","ArtificialPath",8,"-99999",7,70801041103,"Concrete-Earth","Concrete","Concrete-Earth-Metal","Soil","Gravity",3.048,-99999,12.4968,12.4968,2234.184,289498.75075,"Some type of gate/control structure reported",1,"Dam includes at least one lock","Uncontrolled spillway",10.6349074687793,70.12222271,343930.2065,55.99000942,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",3.85178001342,3e+06,"Single purpose","Navigation","Navigation",3.048,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",111013200,0,11496.639716352,36,2,1412,9,45,0,77.0837,18.5336,0.4093,"Federal","Federal","USACE",1660.73072178,"-99999","Dam has no recreational purposes reported",87,87,"Significant",2,"Dam is under federal regulatory authority","D","MIDWEST RELIABILITY ORGANIZATION (MRO)","MRO US",3238.52662277,5,-99999,-99999,-99999,-99999,0.132839,72716,2274.181,11788.97,347.5627,4373.113,3243.098,2567.697,2126.998,1819.61,1564.148,1356.367,1161.581,920.1103,294222.9,291677.8,0.216,335.2293,160.1038,55.0373,229.4487,278,0.9064482,0.9199067,0.9276246,0.8767946,32585.0000315,815.9013,937.8036,6.975319,10.88251,12.66862,16.13,-15.71782,-9.6,"Dfa","Cold, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","-99999",0,2,0,1,0,0,0,45.16,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.561631858349,6.568856,8.857143,1.609186,1.575253,0.2460038,2.5,45.44843,0,12.48459,5,20.76464,0,0.0007713992,0,0.008900232,0,0.000754257,0,31.4961846364,0,0,0,0,0,"Dam is located on a stream listed as impaired",0.8876824,0.894202,0.9508232,0.9330492,9.73395397516,4.75353897666,67.6736214533,8.22392865286,"Shale",3.916,19.05636,27.5,37.00719,17.00795,4.47431,1.66,9.182657,3.24,146.0056,152.4,0.2570233,0.029875,"USACE - ROCK ISLAND DISTRICT","YES","FEDERAL","70.12","10.63","0.03","0.21","0.41","0.24","MEDIUM","MEDIUM","LOW","NO","NO","YES","8.97","45.37","1","6"
14882,"IA00012","IA00012","CORALVILLE DAM","CORALVILLE LAKE","-99999",41.72475587,-91.52810244,"Coordinates based on update from 2012 NPD Resource Assessment","Iowa","JOHNSON","IOWA RIVER",17540805,"Iowa River","ArtificialPath",6,"-99999",7,70802081009,"Earth","Earth","Earth","Rock and Soil","Gravity",28.3464,30.48,40.2336,40.2336,426.72,927279.063425,"Some type of gate/control structure reported",0,"No locks","Uncontrolled spillway",5.04866505717964,18.7329984,91880.20231,55.99000942,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",3.84619000065,3019095,"Multiple purposes","Flood Control and Storm Water Management","Storage",28.16352,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",519245740.8,34660788,6909.310568448,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Federal","Federal","USACE",6859.89017666,"-99999","Dam has no recreational purposes reported",84,84,"Significant",5,"Dam is under federal regulatory authority","D","MIDWEST RELIABILITY ORGANIZATION (MRO)","MRO US",8448.83078194,7,-99999,1,-99999,-99999,0.445893,2361,74.28856,1368.413,1.6481,178.7489,110.5993,75.85303,55.95295,39.60029,29.38902,22.05954,15.5409,9.351761,8067.819,8051.923,0.2169,309.7575,215.2943,16.38978,260.7099,275.1535,0.8618053,0.9618939,0.9022733,0.9142857,298.000000121,891.5661,930.5716,8.728202,9.92546,14.40672,15.5301,-12.87447,-11.2,"Dfa","Cold, no dry season, hot summer","Dfa","Cold, no dry season, hot summer","TUNDRA",0,0,0,0,0,0,1,45.16,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.255587786436,6.547026,7.454545,1.44829,4.108935,0.1123781,3.73444,75.22617,0,3.260642,0,4.46109,12.0332,0.0008693576,0,0.005091951,0,0.0001241939,0,37.4463809139,0,0,0,0,37.4463817242,"Dam is located on a stream listed as impaired",0.84555,0.8942154,0.9313849,0.9698316,6.20555541081,1.08466483777,31.3537809233,1.30444123942,"Limestone",3.667,27.10261,25.25,17.6703,10.29,2.100342,0.57,4.162191,4.94,152.0581,149.75,0.2807903,0.33,"USACE - ROCK ISLAND DISTRICT","YES","FEDERAL","18.73","5.05","0.17","0.27","0.44","0.22","MEDIUM","LOW","LOW","NO","NO","YES","8.97","45.37","5","5"
14891,"IA00017","IA00017","SAYLORVILLE DAM","SAYLORVILLE LAKE","-99999",41.705009,-93.6755387,"Coordinates based on update from 2012 NPD Resource Assessment","Iowa","POLK","DES MOINES RIVER",6597700,"Des Moines River","ArtificialPath",6,"-99999",7,71000041001,"Earth","Earth","Earth","Rock and Soil","Gravity",36.576,36.2712,38.1,38.1,2029.3584,6422262,"Some type of gate/control structure reported",0,"No locks","Controlled spillway",3.71023305405378,24.34390692,119400.1646,55.99000942,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.08781999918,4262762,"Multiple purposes","Flood Control and Storm Water Management","Storage",26.67,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",790660680,91277520,6051.3101167104,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Federal","Federal","USACE",5686.01349489,"-99999","Dam has no recreational purposes reported",51,51,"High",5,"Dam is under federal regulatory authority","D","MIDWEST RELIABILITY ORGANIZATION (MRO)","MRO US",8687.66284466,6,-99999,1,-99999,-99999,0.369591,3332,107.3276,1588.302,1.287421,285.6958,166.7618,109.1058,72.60265,49.13893,33.88852,23.85072,15.22265,7.545458,15081.51,15094.15,0.2988,384.5969,263.5391,22.33867,212.058,217,0.8546775,0.9871737,0.9074676,0.908046,10376.999997,814.2575,902.9233,7.910853,9.826462,13.53209,15.46892,-14.33411,-11.5,"Dfa","Cold, no dry season, hot summer","Dfa","Cold, no dry season, hot summer","TUNDRA",0,0,0,1,0,0,1,45.16,"Federal","Recreation Management Area","Dam is on protected land","Open Access","No biodiversity protection","Not in W&S River protected area",0.331057548523,6.414918,7.894737,1.518527,4.24465,0.09416101,3.012048,83.67586,0,2.323187,0,2.519016,24.6988,0.0006625085,0,0.004902563,0,0.0002650034,0,37.8160422283,0,0,0,0,0,"Dam is located on a stream listed as impaired",0.8512948,0.9090559,0.9333648,0.9889684,9.64081453823,4.64173775251,36.4245338181,1.28236059661,"-99999",3.491,26.01939,22.57331,30.18934,39.66392,2.559512,2.074367,4.12381,9.704006,152.4,152.4,0.2553498,0.1558434,"USACE - ROCK ISLAND DISTRICT","YES","FEDERAL","24.34","3.71","0.21","0.23","0.44","0.22","MEDIUM","LOW","LOW","NO","YES","YES","8.97","45.37","5","5"
15272,"IA00415","IA00415","LAKE PANORAMA DAM","-99999","-99999",41.69577827,-94.38139563,"Coordinates based on update from 2012 NPD Resource Assessment","Iowa","GUTHRIE","MIDDLE RACCOON RIVER",6621762,"Middle Raccoon River","ArtificialPath",5,"-99999",7,71000070601,"Earth","Earth","-99999","Rock and Soil","-99999",-99999,21.336,-99999,21.336,248.412,207500.227,"Some type of gate/control structure reported",0,"No locks","Uncontrolled spillway",11.3631981363735,1.162253969,5700.535896,55.99000942,"Dam likely would fall under FERC regulatory authority",4.18619999874,4349158,"Multiple purposes","Recreation","Storage",14.9352,"No federal agency involved in operation","No federal agency involved in operation",74255496,24299556,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Private","Private","-99999",1552.20289738,"-99999","Dam serves some recreational purpose",51,51,"Low",10,"Dam is not under federal regulatory authority","D","MIDWEST RELIABILITY ORGANIZATION (MRO)","MRO US",6793.69191456,2,-99999,-99999,-99999,-99999,0.100893,279,8.361021,482.4185,0.1693616,19.18323,11.22739,7.559332,5.325059,3.907445,2.788781,1.986276,1.475699,1.033069,1139.596,1099.596,9.7191,373.6977,335.5276,5.099044,207.9928,208,0.8548205,0.9182671,0.8907589,0.9313114,20656.9999447,869.4264,899.0152,9.147188,9.304347,15.03645,15.28969,-12.47602,-11.94023,"Dfa","Cold, no dry season, hot summer","Dfa","Cold, no dry season, hot summer","TUNDRA",0,0,0,0,0,0,0,45.16,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.239050999284,6.72352,7.959745,1.563045,2.832019,0.1411883,0.1296416,80.71712,34.92916,0.9632722,0.2778035,3.643066,14.03834,0.0009094252,0,0.005456551,0,0,0,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.8464115,0.8742452,0.929962,0.9483557,7.08088656504,1.56569582944,19.8162847504,0.964776929383,"-99999",3.463,27.16615,29.10674,23.64059,22.25124,2.105877,1.248137,3.807293,2.495827,152.3305,151.5138,0.2743851,0.2346838,"LAKE PANORAMA RECREATION ASSOCIATION","NO","PRIVATE","1.16","11.36","0.15","0.25","0.43","0.21","MEDIUM","LOW","LOW","NO","NO","NO","8.97","45.37","5","5"
16051,"IA01213","IA01213","CEDAR FALLS MILLDAM","-99999","-99999",42.53940853,-92.44878063,"Coordinates based on update from 2012 NPD Resource Assessment","Iowa","BLACK HAWK","CEDAR RIVER",22472163,"Cedar River","ArtificialPath",6,"-99999",7,70802050703,"-99999","-99999","Concrete","Soil","Gravity",-99999,3.6576,-99999,3.6576,106.68,-99999,"Some type of gate/control structure reported",0,"No locks","Uncontrolled spillway",1.5946254815773,2.324203538,11399.57879,55.99000942,"Dam likely would fall under FERC regulatory authority",3.828000001,3677962,"Single purpose","Recreation","Storage",2.56032,"No federal agency involved in operation","No federal agency involved in operation",1719471.12,1719471.12,-99999,6,2,36,14,20,0,12.9877,2.4039,0.5468,"Local government","Other","-99999",23015.5602182,"-99999","Dam has no recreational purposes reported",55,55,"Low",5,"Dam is not under federal regulatory authority","R","MIDWEST RELIABILITY ORGANIZATION (MRO)","MRO US",6537.40653896,3,-99999,2,-99999,2,1.496011,3339,110.8808,2381.512,2.822911,260.4783,164.6348,113.4153,81.61255,61.82053,48.28843,38.24834,28.4565,19.11126,12398.28,12221.85,3.141,350.4011,273.5551,0.9307778,256.9723,271,0.8592969,0.9625854,0.9013228,0.9607326,3262.00000378,877.6035,895.2459,7.785237,8.496989,13.3134,14.16328,-14.40829,-13.36928,"Dfa","Cold, no dry season, hot summer","Dfa","Cold, no dry season, hot summer","TUNDRA",0,0,0,0,0,0,1,45.16,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.452528446913,6.56448,7.398172,1.627731,9.152255,0.1389413,1.518625,81.71118,2.034384,2.771514,13.55301,2.079901,6.418338,0.0005727448,0,0.006709296,0,0.0008182068,0,19.4462597961,0.0356231074786,0,0,0,0,"Dam is located on a stream listed as impaired",0.8469888,0.8860697,0.9339226,0.9327749,17.5663787802,9.11839145615,113.318563439,6.01525305726,"Limestone",3.433,23.36878,18.37187,33.692,43.3759,2.51281,2.275593,6.836326,13.98778,149.5483,152.1489,0.2574096,0.2425616,"CITY OF CEDAR FALLS","NO","LOCAL GOVERNMENT","2.32","1.59","0.21","0.21","0.43","0.21","MEDIUM","LOW","LOW","NO","NO","YES","8.97","45.37","5","5"
